year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2018,6,Alexandria,1464000,22,2500000,27,50000000,1100000,20,17,815
2018,9,Alexandria,1523000,25,2400000,26,50000000,1050000,21,16,880
2018,12,Alexandria,1330000,19,2200000,22,50000000,825000,18,12,920
2019,3,Alexandria,1311000,14,1900000,20,50000000,800000,13,6,865
2019,6,Alexandria,1713000,14,2400000,20,50000000,465000,13,9,830
2019,9,Alexandria,1500000,16,3365000,14,50000000,455000,7,6,800
2019,12,Alexandria,1450000,13,2450000,14,50000000,400000,8,6,825
2020,3,Alexandria,1975000,12,3000000,12,50000000,1500000,4,4,825
2020,6,Alexandria,1925000,14,2585000,24,50000000,400000,6,5,800
2020,9,Alexandria,1668000,18,2545000,20,2250000,400000,13,12,800
2020,12,Alexandria,1880000,20,3600000,27,2990000,400000,16,15,800
2021,3,Alexandria,1625000,27,3150000,21,2250000,400000,15,14,845
2021,6,Alexandria,1913000,19,2950000,25,2500000,400000,16,10,860
2011,9,Fairfield West,420000,37,779000,90,850000,50000,21,9,400
2011,12,Fairfield West,410000,52,750000,90,1000000,50000,13,5,400
2012,3,Fairfield West,403000,27,485000,69,1000000,330000,6,5,400
2012,6,Fairfield West,420000,32,760000,68,850000,350000,13,7,400
2012,9,Fairfield West,440000,34,714000,63,695000,40000,12,6,415
2012,12,Fairfield West,434000,33,585000,54,695000,338000,14,10,400
2013,3,Fairfield West,447000,20,738000,47,695000,320000,10,5,400
2013,6,Fairfield West,450000,43,709000,51,695000,270000,27,19,420
2013,9,Fairfield West,494000,34,760000,37,845000,330000,18,11,430
2013,12,Fairfield West,527000,37,715000,55,840000,380000,28,20,430
2014,3,Fairfield West,525000,33,820000,38,840000,360000,16,9,430
2014,6,Fairfield West,569000,38,970000,59,979000,360000,34,21,430
2014,9,Fairfield West,586000,29,810000,50,990000,340000,18,10,445
2014,12,Fairfield West,600000,33,833000,47,950000,340000,29,19,440
2015,3,Fairfield West,720000,17,1000000,29,2000000,330000,9,8,450
2015,6,Fairfield West,710000,33,1080000,42,2000000,360000,27,19,450
2015,9,Fairfield West,682000,37,1310000,59,2200000,590000,33,14,460
2015,12,Fairfield West,670000,25,1160000,66,2200000,500000,18,8,450
2016,3,Fairfield West,673000,32,1080000,62,1130000,500000,13,7,450
2016,6,Fairfield West,738000,28,1080000,55,1300000,369000,13,6,430
2016,9,Fairfield West,710000,27,1070000,48,1360000,575000,9,7,450
2016,12,Fairfield West,750000,31,1100000,56,1360000,550000,23,16,450
2017,3,Fairfield West,773000,23,1730000,40,1000000,560000,13,9,470
2017,6,Fairfield West,761000,31,1240000,47,1600000,580000,24,15,480
2017,9,Fairfield West,740000,22,1000000,37,1600000,600000,11,6,460
2017,12,Fairfield West,763000,38,1500000,66,1290000,570000,27,19,470
2018,3,Fairfield West,790000,25,1018000,50,1400000,589000,10,4,470
2018,6,Fairfield West,775000,23,1160000,64,1400000,10000,22,11,470
2018,9,Fairfield West,760000,16,871000,54,,10000,9,4,450
2018,12,Fairfield West,710000,24,1210000,50,,500000,15,7,450
2019,3,Fairfield West,683000,16,1065000,50,1190000,500000,7,2,440
2019,6,Fairfield West,680000,23,1170000,53,1200000,545000,11,6,460
2019,9,Fairfield West,700000,22,1300000,58,1350000,545000,13,8,450
2019,12,Fairfield West,743000,31,1320000,64,1350000,545000,18,12,450
2020,3,Fairfield West,750000,20,950000,59,1350000,545000,19,12,450
2020,6,Fairfield West,710000,16,823000,57,1210000,545000,6,2,425
2020,9,Fairfield West,735000,20,1090000,31,1260000,640000,12,5,440
2020,12,Fairfield West,780000,23,1150000,32,1100000,550000,12,11,420
2021,3,Fairfield West,810000,30,1055000,36,980000,720000,11,8,433
2021,6,Fairfield West,931000,43,1400000,48,1500000,690000,25,16,450
2011,9,Bathurst,275000,37,570000,121,4500000,169000,4,,280
2011,12,Bathurst,288000,56,575000,139,2750000,69000,5,1,320
2012,3,Bathurst,293000,41,590000,144,2900000,69000,2,1,300
2012,6,Bathurst,315000,40,975000,109,1975000,149000,2,1,300
2012,9,Bathurst,287000,56,820000,121,2900000,69000,3,2,310
2012,12,Bathurst,310000,27,620000,99,1975000,125000,6,2,320
2013,3,Bathurst,280000,39,640000,106,1800000,69000,1,1,320
2013,6,Bathurst,317000,35,568000,115,2900000,125000,4,1,310
2013,9,Bathurst,335000,32,683000,102,2900000,69000,1,,300
2013,12,Bathurst,330000,43,812000,111,2900000,199000,5,2,310
2014,3,Bathurst,325000,43,835000,112,2900000,99000,4,2,320
2014,6,Bathurst,303000,39,633000,100,2900000,99000,1,,300
2014,9,Bathurst,330000,42,2200000,102,2900000,99000,7,4,290
2014,12,Bathurst,328000,37,810000,106,2900000,99000,8,3,300
2015,3,Bathurst,330000,37,550000,91,1450000,99000,3,1,310
2015,6,Bathurst,350000,40,760000,93,1450000,99000,12,5,310
2015,9,Bathurst,354000,55,750000,82,915000,99000,9,5,310
2015,12,Bathurst,343000,33,800000,82,925000,99000,12,4,310
2016,3,Bathurst,343000,48,900000,87,925000,99000,8,,300
2016,6,Bathurst,331000,42,1050000,93,1150000,99000,10,3,300
2016,9,Bathurst,360000,35,660000,83,1150000,180000,8,3,310
2016,12,Bathurst,370000,56,725000,86,1150000,180000,14,11,320
2017,3,Bathurst,383000,43,790000,68,1150000,235000,9,4,320
2017,6,Bathurst,373000,40,1000000,67,1150000,260000,11,6,315
2017,9,Bathurst,378000,39,1100000,78,1397000,275000,11,3,310
2017,12,Bathurst,400000,38,1070000,91,1302000,215000,19,3,320
2018,3,Bathurst,365000,44,1100000,91,1250000,215000,9,5,320
2018,6,Bathurst,393000,23,850000,83,1250000,150000,12,4,330
2018,9,Bathurst,440000,31,2850000,89,1250000,295000,9,,330
2018,12,Bathurst,415000,39,950000,100,1250000,280000,5,3,330
2019,3,Bathurst,385000,31,840000,87,1000000,279000,3,1,330
2019,6,Bathurst,410000,32,880000,77,1000000,250000,1,1,340
2019,9,Bathurst,425000,37,1000000,102,1000000,191000,2,1,340
2019,12,Bathurst,390000,42,1130000,119,1248000,225000,8,2,340
2020,3,Bathurst,393000,37,780000,122,1100000,191000,5,4,340
2020,6,Bathurst,385000,20,850000,122,1325000,191000,7,3,340
2020,9,Bathurst,423000,43,1120000,84,1325000,191000,9,3,340
2020,12,Bathurst,448000,49,1140000,72,1150000,191000,2,1,360
2021,3,Bathurst,465000,44,1290000,59,1200000,279000,4,4,380
2021,6,Bathurst,525000,45,910000,61,2450000,299000,9,4,380
2011,9,Allambie Heights,888000,30,1450000,51,1350000,630000,5,3,750
2011,12,Allambie Heights,838000,18,1020000,41,1400000,600000,4,2,750
2012,3,Allambie Heights,850000,21,1130000,42,1475000,649000,3,,790
2012,6,Allambie Heights,930000,17,1390000,38,1600000,630000,5,4,780
2012,9,Allambie Heights,874000,20,1250000,34,1600000,690000,5,4,780
2012,12,Allambie Heights,903000,26,1600000,33,1400000,695000,8,4,740
2013,3,Allambie Heights,835000,24,1175000,33,1300000,83000,3,1,795
2013,6,Allambie Heights,920000,26,1350000,32,1300000,750000,8,5,773
2013,9,Allambie Heights,995000,19,1406000,23,1200000,419000,8,6,820
2013,12,Allambie Heights,988000,20,1600000,22,1300000,419000,7,6,780
2014,3,Allambie Heights,1006000,20,1585000,24,1380000,410000,9,5,775
2014,6,Allambie Heights,1107000,26,1450000,33,1700000,495000,15,13,860
2014,9,Allambie Heights,1158000,21,1510000,28,1230000,850000,13,11,850
2014,12,Allambie Heights,1214000,30,1667000,30,1200000,850000,19,16,840
2015,3,Allambie Heights,1220000,13,1605000,19,1500000,700000,5,5,850
2015,6,Allambie Heights,1364000,16,1945000,21,2125000,840000,14,11,785
2015,9,Allambie Heights,1450000,19,2500000,28,2000000,1047000,14,13,950
2015,12,Allambie Heights,1410000,28,1850000,35,2000000,790000,26,19,935
2016,3,Allambie Heights,1351000,15,2250000,18,2000000,120000,7,5,885
2016,6,Allambie Heights,1521000,21,2150000,21,1950000,750000,16,14,875
2016,9,Allambie Heights,1586000,17,2200000,20,1950000,1150000,16,14,925
2016,12,Allambie Heights,1600000,21,2280000,24,2200000,1250000,15,14,925
2017,3,Allambie Heights,1637000,17,1950000,17,2000000,1072000,9,9,875
2017,6,Allambie Heights,1690000,23,2350000,23,1890000,1072000,15,13,903
2017,9,Allambie Heights,1755000,19,2128000,20,1845000,1200000,12,9,900
2017,12,Allambie Heights,1650000,22,2500000,29,2000000,978000,23,17,790
2018,3,Allambie Heights,1739000,11,2145000,19,1785000,1330000,12,8,820
2018,6,Allambie Heights,1650000,14,3030000,20,2400000,1350000,11,8,865
2018,9,Allambie Heights,1673000,17,2530000,25,2200000,1250000,18,13,850
2018,12,Allambie Heights,1458000,18,2175000,29,2100000,1100000,19,8,825
2019,3,Allambie Heights,1705000,18,2070000,24,2100000,1150000,13,9,798
2019,6,Allambie Heights,1462000,18,2200000,17,2000000,1175000,10,7,810
2019,9,Allambie Heights,1590000,21,2610000,24,2000000,1100000,12,9,850
2019,12,Allambie Heights,1770000,23,2620000,25,2294000,1095000,15,13,950
2020,3,Allambie Heights,1675000,13,2050000,22,2400000,1320000,10,7,868
2020,6,Allambie Heights,1755000,19,2250000,30,2200000,925000,13,9,830
2020,9,Allambie Heights,1750000,20,2400000,18,2244000,1490000,9,4,860
2020,12,Allambie Heights,1950000,31,3360000,30,2520000,900000,21,18,870
2021,3,Allambie Heights,2200000,32,3570000,25,3000000,1300000,16,16,850
2021,6,Allambie Heights,2613000,22,3475000,21,3242000,1300000,13,13,850
2011,9,Yagoona,476000,54,800000,97,1000000,125000,26,16,450
2011,12,Yagoona,450000,75,770000,109,995000,159000,37,23,430
2012,3,Yagoona,460000,47,760000,96,1690000,159000,20,9,428
2012,6,Yagoona,490000,56,975000,108,1050000,120000,28,17,450
2012,9,Yagoona,470000,63,683000,96,1690000,158000,20,15,450
2012,12,Yagoona,518000,53,728000,87,1380000,159000,31,21,430
2013,3,Yagoona,505000,46,661000,75,950000,120000,13,11,440
2013,6,Yagoona,485000,55,950000,75,970000,155000,22,14,450
2013,9,Yagoona,547000,53,950000,64,895000,330000,20,13,450
2013,12,Yagoona,590000,64,1300000,72,1000000,179000,42,36,450
2014,3,Yagoona,609000,56,1526000,69,1000000,165000,30,23,450
2014,6,Yagoona,645000,77,1100000,92,998000,169000,48,40,460
2014,9,Yagoona,658000,44,1100000,60,1780000,158000,23,17,480
2014,12,Yagoona,686000,64,1550000,64,1500000,299000,39,32,480
2015,3,Yagoona,745000,57,1360000,62,1500000,450000,34,27,480
2015,6,Yagoona,786000,66,1905000,76,1500000,299000,41,32,480
2015,9,Yagoona,790000,66,2162000,72,2800000,499000,46,34,465
2015,12,Yagoona,770000,50,1400000,84,2800000,486000,43,24,480
2016,3,Yagoona,791000,51,1250000,81,2993000,299000,21,11,490
2016,6,Yagoona,790000,49,1500000,84,2993000,220000,26,15,475
2016,9,Yagoona,823000,52,2436000,75,2993000,220000,25,19,480
2016,12,Yagoona,843000,55,3400000,71,2993000,190000,35,27,500
2017,3,Yagoona,821000,37,1620000,49,2993000,425000,17,12,520
2017,6,Yagoona,880000,42,1621000,57,2000000,550000,33,26,520
2017,9,Yagoona,870000,52,2011000,62,1700000,539000,37,30,500
2017,12,Yagoona,860000,36,1350000,62,1699000,529000,33,19,520
2018,3,Yagoona,850000,34,1400000,60,1699000,79000,15,11,510
2018,6,Yagoona,865000,41,6700000,67,1700000,229000,27,17,500
2018,9,Yagoona,800000,29,1250000,69,2150000,500000,15,9,490
2018,12,Yagoona,820000,25,1415000,69,2150000,459000,24,11,490
2019,3,Yagoona,769000,21,1185000,58,1380000,460000,14,4,480
2019,6,Yagoona,720000,29,1306000,60,2000000,50000,17,15,460
2019,9,Yagoona,794000,46,1560000,69,2000000,499000,25,18,480
2019,12,Yagoona,820000,56,1879000,75,1500000,58000,38,31,480
2020,3,Yagoona,870000,26,2060000,60,1500000,500000,21,12,480
2020,6,Yagoona,808000,32,1250000,67,1300000,500000,20,8,480
2020,9,Yagoona,765000,39,1495000,54,3999000,530000,19,13,480
2020,12,Yagoona,873000,64,1217000,72,3999000,75000,44,32,480
2021,3,Yagoona,935000,54,1450000,60,3999000,75000,24,22,450
2021,6,Yagoona,1051000,74,2061000,79,3999000,560000,56,43,470
2011,9,Edgeworth,308000,28,425000,44,630000,195000,,,330
2011,12,Edgeworth,309000,44,630000,48,630000,230000,1,1,
2012,3,Edgeworth,310000,23,406000,38,420000,100000,2,1,340
2012,6,Edgeworth,330000,21,465000,39,475000,192000,,,350
2012,9,Edgeworth,330000,30,451000,43,465000,200000,,,330
2012,12,Edgeworth,307000,30,425000,32,430000,215000,2,2,330
2013,3,Edgeworth,336000,20,392000,23,439000,260000,1,,350
2013,6,Edgeworth,349000,33,440000,45,1000000,239000,,,350
2013,9,Edgeworth,349000,26,440000,39,1000000,250000,1,,370
2013,12,Edgeworth,349000,26,470000,33,1000000,265000,,,360
2014,3,Edgeworth,365000,24,530000,35,950000,265000,,,370
2014,6,Edgeworth,376000,35,930000,52,950000,270000,1,1,360
2014,9,Edgeworth,350000,20,465000,40,950000,249000,,,348
2014,12,Edgeworth,358000,28,459000,47,950000,230000,,,348
2015,3,Edgeworth,354000,24,860000,39,895000,230000,,,355
2015,6,Edgeworth,356000,27,555000,38,517000,230000,2,2,350
2015,9,Edgeworth,393000,37,521000,47,518000,250000,2,2,350
2015,12,Edgeworth,356000,33,1425000,42,550000,33000,3,3,360
2016,3,Edgeworth,386000,16,547000,33,570000,250000,,,378
2016,6,Edgeworth,387000,28,581000,38,570000,280000,,,420
2016,9,Edgeworth,380000,31,455000,36,580000,300000,,,378
2016,12,Edgeworth,388000,16,510000,24,600000,295000,,,390
2017,3,Edgeworth,395000,29,695000,34,619000,295000,,,380
2017,6,Edgeworth,423000,33,560000,46,550000,300000,,,380
2017,9,Edgeworth,461000,33,650000,53,645000,280000,,,400
2017,12,Edgeworth,470000,43,1120000,53,760000,300000,1,1,400
2018,3,Edgeworth,454000,29,753000,42,770000,365000,,,395
2018,6,Edgeworth,482000,32,753000,67,770000,300000,1,,395
2018,9,Edgeworth,473000,31,875000,69,873000,320000,,,410
2018,12,Edgeworth,466000,34,615000,91,700000,199000,,,400
2019,3,Edgeworth,460000,30,620000,115,750000,205000,,,400
2019,6,Edgeworth,455000,30,853000,115,750000,260000,,,408
2019,9,Edgeworth,445000,29,635000,112,800000,260000,2,2,400
2019,12,Edgeworth,460000,24,610000,91,750000,220000,,,420
2020,3,Edgeworth,465000,23,635000,86,750000,220000,,,400
2020,6,Edgeworth,490000,21,640000,111,750000,265000,1,,420
2020,9,Edgeworth,496000,40,658000,88,743000,310000,,,450
2020,12,Edgeworth,506000,34,658000,54,670000,310000,1,1,430
2021,3,Edgeworth,525000,29,680000,41,726000,380000,1,1,450
2021,6,Edgeworth,610000,34,751000,56,874000,395000,,,500
2011,9,Quakers Hill,433000,148,690000,248,990000,309000,7,2,420
2011,12,Quakers Hill,429000,169,948000,277,1500000,300000,3,1,430
2012,3,Quakers Hill,421000,86,890000,204,1500000,43000,1,,430
2012,6,Quakers Hill,453000,103,653000,200,1500000,43000,5,2,435
2012,9,Quakers Hill,449000,118,1300000,206,1300000,320000,3,2,425
2012,12,Quakers Hill,450000,117,640000,187,1329000,320000,4,1,420
2013,3,Quakers Hill,471000,110,1275000,174,4200000,320000,2,1,440
2013,6,Quakers Hill,460000,120,700000,193,1329000,320000,1,1,438
2013,9,Quakers Hill,483000,144,800000,184,970000,295000,2,1,440
2013,12,Quakers Hill,501000,134,783000,178,4450000,10000,7,3,450
2014,3,Quakers Hill,525000,127,1810000,188,900000,349000,8,3,450
2014,6,Quakers Hill,540000,125,1100000,175,970000,379000,8,4,450
2014,9,Quakers Hill,560000,128,2000000,168,2500000,400000,4,4,460
2014,12,Quakers Hill,610000,124,2919000,163,2500000,400000,9,5,460
2015,3,Quakers Hill,641000,141,6100000,161,1200000,300000,6,6,460
2015,6,Quakers Hill,700000,102,1250000,148,4500000,440000,10,9,460
2015,9,Quakers Hill,700000,115,1250000,189,4500000,369000,22,12,460
2015,12,Quakers Hill,650000,80,1100000,194,4500000,400000,7,1,470
2016,3,Quakers Hill,690000,96,970000,156,6983000,420000,1,1,470
2016,6,Quakers Hill,705000,92,987000,159,6983000,81000,2,1,475
2016,9,Quakers Hill,705000,111,1200000,158,1260000,81000,6,2,480
2016,12,Quakers Hill,746000,93,995000,127,1260000,40000,9,7,465
2017,3,Quakers Hill,782000,85,1050000,110,1260000,473000,5,3,475
2017,6,Quakers Hill,785000,92,1500000,154,1500000,424000,15,5,480
2017,9,Quakers Hill,796000,91,6000000,155,1260000,520000,7,4,480
2017,12,Quakers Hill,765000,102,1210000,161,1500000,550000,12,5,483
2018,3,Quakers Hill,773000,77,7000000,149,1500000,499000,4,1,480
2018,6,Quakers Hill,730000,76,1280000,174,1500000,70000,5,1,480
2018,9,Quakers Hill,750000,96,1170000,195,1500000,115000,6,2,480
2018,12,Quakers Hill,720000,71,1065000,143,1000000,60000,5,2,460
2019,3,Quakers Hill,702000,57,1000000,131,1000000,56000,3,2,460
2019,6,Quakers Hill,723000,77,940000,132,1000000,52000,1,,450
2019,9,Quakers Hill,755000,96,1100000,153,1150000,52000,6,5,460
2019,12,Quakers Hill,759000,84,1125000,161,1150000,52000,5,2,455
2020,3,Quakers Hill,773000,80,3000000,181,1500000,52000,6,3,450
2020,6,Quakers Hill,785000,76,1540000,189,1500000,52000,3,3,460
2020,9,Quakers Hill,798000,107,1227000,181,1400000,413000,3,2,460
2020,12,Quakers Hill,780000,118,1380000,169,1495000,485000,7,5,460
2021,3,Quakers Hill,808000,148,1730000,178,1495000,465000,9,9,460
2021,6,Quakers Hill,935000,128,2200000,218,2200000,110000,23,12,470
2011,9,Shortland,295000,14,370000,35,490000,160000,2,1,301
2011,12,Shortland,300000,25,449000,55,479000,33000,,,293
2012,3,Shortland,315000,22,467000,51,479000,198000,,,318
2012,6,Shortland,306000,22,415000,41,575000,200000,,,340
2012,9,Shortland,305000,27,600000,31,600000,120000,,,300
2012,12,Shortland,353000,18,890000,28,990000,250000,2,2,340
2013,3,Shortland,325000,13,890000,28,990000,259000,,,351
2013,6,Shortland,336000,16,520000,29,560000,250000,,,340
2013,9,Shortland,328000,26,575000,36,1390000,250000,2,2,345
2013,12,Shortland,347000,19,530000,35,1290000,280000,,,350
2014,3,Shortland,359000,31,561000,36,1000000,235000,2,2,360
2014,6,Shortland,399000,26,1200000,31,950000,235000,,,350
2014,9,Shortland,385000,27,490000,40,950000,200000,,,350
2014,12,Shortland,372000,17,440000,32,1000000,289000,,,350
2015,3,Shortland,355000,25,430000,39,1000000,200000,1,1,335
2015,6,Shortland,380000,44,1175000,45,978000,295000,2,1,340
2015,9,Shortland,400000,38,1400000,31,948000,289000,1,1,350
2015,12,Shortland,390000,26,475000,36,575000,295000,1,,350
2016,3,Shortland,393000,25,490000,43,600000,299000,,,365
2016,6,Shortland,400000,23,760000,41,760000,300000,,,360
2016,9,Shortland,398000,20,443000,46,700000,329000,,,370
2016,12,Shortland,399000,37,950000,48,700000,300000,,,380
2017,3,Shortland,405000,29,725000,50,700000,299000,,,360
2017,6,Shortland,432000,36,605000,48,700000,330000,,,360
2017,9,Shortland,429000,32,650000,43,640000,320000,,,370
2017,12,Shortland,449000,27,568000,41,680000,350000,,,380
2018,3,Shortland,453000,26,650000,42,680000,325000,1,1,390
2018,6,Shortland,458000,32,535000,45,785000,325000,1,,400
2018,9,Shortland,451000,30,925000,47,785000,350000,,,378
2018,12,Shortland,440000,19,600000,47,595000,43000,,,400
2019,3,Shortland,445000,19,547000,44,580000,43000,,,405
2019,6,Shortland,399000,11,460000,24,540000,350000,1,,398
2019,9,Shortland,433000,19,568000,45,670000,350000,,,400
2019,12,Shortland,450000,20,670000,52,820000,310000,3,1,395
2020,3,Shortland,476000,26,1100000,46,610000,275000,2,1,380
2020,6,Shortland,450000,15,688000,40,710000,295000,,,395
2020,9,Shortland,479000,27,755000,38,710000,350000,2,1,410
2020,12,Shortland,490000,29,678000,38,695000,390000,,,405
2021,3,Shortland,505000,26,830000,38,695000,380000,1,,450
2021,6,Shortland,551000,30,720000,42,700000,420000,2,2,425
2011,9,Woy Woy,325000,72,950000,201,1200000,199000,2,1,340
2011,12,Woy Woy,345000,76,810000,169,915000,235000,6,4,350
2012,3,Woy Woy,341000,43,870000,162,1300000,219000,3,,350
2012,6,Woy Woy,355000,66,845000,147,1300000,200000,6,1,370
2012,9,Woy Woy,320000,77,1175000,153,1050000,200000,6,3,350
2012,12,Woy Woy,359000,68,780000,158,950000,200000,3,2,380
2013,3,Woy Woy,364000,69,820000,206,1150000,200000,1,1,360
2013,6,Woy Woy,376000,71,900000,133,1000000,249000,3,2,365
2013,9,Woy Woy,394000,64,850000,133,1859000,244000,5,3,363
2013,12,Woy Woy,415000,87,1086000,150,5750000,265000,1,1,380
2014,3,Woy Woy,430000,83,992000,128,5750000,250000,3,2,370
2014,6,Woy Woy,433000,62,700000,121,1197000,285000,7,3,390
2014,9,Woy Woy,448000,78,1200000,120,1197000,270000,2,2,360
2014,12,Woy Woy,440000,72,875000,125,1400000,299000,10,5,380
2015,3,Woy Woy,468000,78,1252000,124,1200000,48000,3,2,380
2015,6,Woy Woy,486000,80,1190000,109,1350000,48000,7,6,400
2015,9,Woy Woy,530000,83,920000,118,1250000,237000,12,9,400
2015,12,Woy Woy,565000,69,1590000,131,1650000,299000,5,3,400
2016,3,Woy Woy,563000,71,940000,129,12075000,340000,2,1,420
2016,6,Woy Woy,568000,63,845000,107,12075000,350000,5,3,410
2016,9,Woy Woy,560000,77,1130000,109,1400000,330000,13,10,400
2016,12,Woy Woy,594000,64,1275000,104,1400000,365000,14,8,410
2017,3,Woy Woy,620000,69,1500000,111,1400000,360000,8,5,405
2017,6,Woy Woy,680000,62,1725000,105,3000000,390000,10,6,408
2017,9,Woy Woy,655000,61,3450000,124,3000000,410000,5,3,415
2017,12,Woy Woy,640000,64,1800000,120,1750000,79000,9,6,420
2018,3,Woy Woy,662000,40,1130000,101,1600000,385000,5,2,420
2018,6,Woy Woy,658000,48,1041000,107,1600000,420000,6,1,410
2018,9,Woy Woy,650000,43,1200000,102,1550000,250000,7,2,430
2018,12,Woy Woy,605000,55,1550000,112,1795000,299000,8,5,410
2019,3,Woy Woy,573000,43,1000000,120,1575000,299000,4,2,410
2019,6,Woy Woy,575000,58,1375000,109,1470000,300000,5,4,420
2019,9,Woy Woy,550000,56,1050000,148,1800000,50000,8,5,420
2019,12,Woy Woy,618000,64,1200000,150,3536000,350000,10,3,420
2020,3,Woy Woy,615000,54,1670000,156,3536000,350000,1,,415
2020,6,Woy Woy,630000,46,1100000,159,1750000,350000,8,3,415
2020,9,Woy Woy,645000,67,2000000,118,1600000,375000,8,4,410
2020,12,Woy Woy,660000,68,1510000,103,4500000,60000,7,4,450
2021,3,Woy Woy,750000,80,1710000,97,4500000,60000,8,6,450
2021,6,Woy Woy,841000,60,1950000,84,4500000,475000,12,6,470
