year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2013.0,12.0,Forestville,977000.0,43.0,1550000.0,46.0,1850000.0,800000.0,8.0,7.0,800.0
2014.0,3.0,Forestville,1030000.0,27.0,1775000.0,33.0,1870000.0,680000.0,6.0,5.0,835.0
2014.0,6.0,Forestville,1135000.0,31.0,2100000.0,37.0,1900000.0,690000.0,9.0,7.0,855.0
2014.0,9.0,Forestville,1258000.0,26.0,2185000.0,34.0,1550000.0,800000.0,14.0,8.0,880.0
2014.0,12.0,Forestville,1170000.0,33.0,2000000.0,38.0,1595000.0,580000.0,10.0,8.0,830.0
2015.0,3.0,Forestville,1285000.0,20.0,2962000.0,22.0,1650000.0,681000.0,7.0,6.0,820.0
2015.0,6.0,Forestville,1338000.0,28.0,1952000.0,29.0,2294000.0,795000.0,13.0,12.0,805.0
2015.0,9.0,Forestville,1420000.0,41.0,2680000.0,40.0,2294000.0,445000.0,18.0,17.0,850.0
2015.0,12.0,Forestville,1400000.0,27.0,2300000.0,26.0,1650000.0,900000.0,16.0,15.0,850.0
2016.0,3.0,Forestville,1433000.0,23.0,2180000.0,24.0,1750000.0,975000.0,11.0,10.0,850.0
2016.0,6.0,Forestville,1398000.0,15.0,2400000.0,14.0,1650000.0,890000.0,10.0,8.0,790.0
2016.0,9.0,Forestville,1473000.0,23.0,2300000.0,26.0,4200000.0,1000000.0,17.0,13.0,850.0
2016.0,12.0,Forestville,1605000.0,28.0,2310000.0,30.0,4000000.0,800000.0,23.0,21.0,850.0
2017.0,3.0,Forestville,1810000.0,11.0,2030000.0,12.0,2200000.0,1150000.0,10.0,6.0,880.0
2017.0,6.0,Forestville,1655000.0,15.0,2350000.0,17.0,2400000.0,1130000.0,12.0,10.0,900.0
2017.0,9.0,Forestville,1620000.0,16.0,2300000.0,17.0,2700000.0,875000.0,14.0,10.0,875.0
2017.0,12.0,Forestville,1700000.0,19.0,3875000.0,24.0,3000000.0,335000.0,16.0,9.0,888.0
2018.0,3.0,Forestville,1571000.0,10.0,2510000.0,18.0,4650000.0,335000.0,6.0,4.0,868.0
2018.0,6.0,Forestville,1538000.0,18.0,2250000.0,30.0,4650000.0,335000.0,11.0,6.0,845.0
2018.0,9.0,Forestville,1436000.0,27.0,2385000.0,33.0,3800000.0,900000.0,13.0,8.0,870.0
2018.0,12.0,Forestville,1398000.0,22.0,2600000.0,33.0,3600000.0,1000000.0,20.0,8.0,850.0
2019.0,3.0,Forestville,1420000.0,16.0,2100000.0,31.0,2195000.0,1000000.0,11.0,4.0,893.0
2019.0,6.0,Forestville,1493000.0,17.0,12800000.0,22.0,2000000.0,1100000.0,8.0,8.0,820.0
2019.0,9.0,Forestville,1481000.0,18.0,2575000.0,32.0,2650000.0,690000.0,14.0,12.0,820.0
2019.0,12.0,Forestville,1608000.0,28.0,2525000.0,40.0,2750000.0,700000.0,20.0,14.0,900.0
2020.0,3.0,Forestville,1780000.0,23.0,2730000.0,36.0,2500000.0,1200000.0,15.0,13.0,875.0
2020.0,6.0,Forestville,1693000.0,18.0,2950000.0,33.0,2900000.0,1100000.0,7.0,4.0,818.0
2020.0,9.0,Forestville,1625000.0,27.0,2600000.0,27.0,2500000.0,1155000.0,17.0,13.0,873.0
2020.0,12.0,Forestville,1735000.0,35.0,2800000.0,32.0,1900000.0,1220000.0,22.0,21.0,880.0
2021.0,3.0,Forestville,2155000.0,20.0,2620000.0,15.0,2200000.0,1195000.0,8.0,8.0,850.0
2021.0,6.0,Forestville,2200000.0,35.0,3510000.0,31.0,2880000.0,1150000.0,24.0,23.0,895.0
