year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2011.0,9.0,Oura,,,,,,,,,,,
2011.0,12.0,Oura,,,,,,,,,,,
2012.0,3.0,Oura,,,,,,1.0,240000.0,240000.0,,,
2012.0,6.0,Oura,,,,,,,,,,,
2012.0,9.0,Oura,,,,,,,,,,,
2012.0,12.0,Oura,,,,,,1.0,339000.0,339000.0,,,
2013.0,3.0,Oura,,,,,,1.0,325000.0,325000.0,,,
2013.0,6.0,Oura,,,,,,1.0,315000.0,315000.0,,,
2013.0,9.0,Oura,,1.0,285000.0,285000.0,,1.0,299000.0,299000.0,,,
2013.0,12.0,Oura,,,,,,1.0,299000.0,299000.0,,,
2014.0,3.0,Oura,,,,,,,,,,,
2014.0,6.0,Oura,,,,,,,,,,,
2014.0,9.0,Oura,,,,,,,,,,,
2014.0,12.0,Oura,,,,,,,,,,,
2015.0,3.0,Oura,,,,,,,,,,,
2015.0,6.0,Oura,,,,,,,,,,,
2015.0,9.0,Oura,,,,,,1.0,329000.0,329000.0,,,
2015.0,12.0,Oura,,,,,,1.0,319000.0,319000.0,,,
2016.0,3.0,Oura,,,,,,1.0,309000.0,309000.0,,,
2016.0,6.0,Oura,,,,,,1.0,309000.0,309000.0,,,
2016.0,9.0,Oura,,,,,,,,,,,
2016.0,12.0,Oura,,,,,,1.0,375000.0,375000.0,,,
2017.0,3.0,Oura,,,,,,1.0,375000.0,375000.0,,,
2017.0,6.0,Oura,,,,,,1.0,375000.0,375000.0,,,
2017.0,9.0,Oura,,,,,,1.0,375000.0,375000.0,,,
2017.0,12.0,Oura,,,,,,1.0,365000.0,365000.0,,,
2018.0,3.0,Oura,,,,,,1.0,365000.0,365000.0,,,
2018.0,6.0,Oura,,1.0,337000.0,337000.0,,1.0,365000.0,365000.0,,,
2018.0,9.0,Oura,,,,,,,,,,,
2018.0,12.0,Oura,,1.0,529000.0,529000.0,,1.0,529000.0,529000.0,,,
2019.0,3.0,Oura,,,,,,,,,,,
2019.0,6.0,Oura,,,,,,,,,,,
2019.0,9.0,Oura,,,,,,1.0,1995000.0,1995000.0,,,
2019.0,12.0,Oura,,,,,,1.0,1995000.0,1995000.0,,,
2020.0,3.0,Oura,,,,,,1.0,1895000.0,1895000.0,,,
2020.0,6.0,Oura,,,,,,,,,,,
2020.0,9.0,Oura,,,,,,,,,,,
2020.0,12.0,Oura,,,,,,,,,,,
2021.0,3.0,Oura,,,,,,,,,,,
2021.0,6.0,Oura,,,,,,1.0,400000.0,400000.0,,,
2011.0,9.0,Holsworthy,438000.0,23.0,667000.0,350000.0,459000.0,40.0,679000.0,399000.0,,,440.0
2011.0,12.0,Holsworthy,455000.0,26.0,580000.0,393000.0,455000.0,40.0,629000.0,45000.0,2.0,1.0,440.0
2012.0,3.0,Holsworthy,460000.0,12.0,622000.0,392000.0,455000.0,38.0,639000.0,360000.0,2.0,1.0,450.0
2012.0,6.0,Holsworthy,455000.0,25.0,640000.0,383000.0,459000.0,36.0,650000.0,370000.0,3.0,1.0,450.0
2012.0,9.0,Holsworthy,454000.0,20.0,510000.0,362000.0,469000.0,30.0,700000.0,370000.0,,,430.0
2012.0,12.0,Holsworthy,475000.0,15.0,630000.0,380000.0,489000.0,29.0,700000.0,389000.0,1.0,,460.0
2013.0,3.0,Holsworthy,499000.0,19.0,710000.0,470000.0,500000.0,24.0,720000.0,399000.0,,,460.0
2013.0,6.0,Holsworthy,496000.0,18.0,700000.0,450000.0,509000.0,29.0,720000.0,430000.0,,,455.0
2013.0,9.0,Holsworthy,493000.0,28.0,769000.0,400000.0,507000.0,34.0,769000.0,400000.0,2.0,2.0,460.0
2013.0,12.0,Holsworthy,510000.0,24.0,749000.0,450000.0,500000.0,38.0,769000.0,295000.0,7.0,7.0,470.0
2014.0,3.0,Holsworthy,525000.0,19.0,670000.0,450000.0,500000.0,32.0,620000.0,265000.0,4.0,4.0,480.0
2014.0,6.0,Holsworthy,557000.0,20.0,660000.0,461000.0,495000.0,22.0,780000.0,230000.0,5.0,5.0,480.0
2014.0,9.0,Holsworthy,577000.0,22.0,780000.0,450000.0,555000.0,22.0,770000.0,229000.0,6.0,5.0,500.0
2014.0,12.0,Holsworthy,590000.0,31.0,928000.0,470000.0,572000.0,36.0,848000.0,480000.0,6.0,5.0,490.0
2015.0,3.0,Holsworthy,627000.0,25.0,998000.0,430000.0,599000.0,31.0,800000.0,520000.0,,,490.0
2015.0,6.0,Holsworthy,650000.0,29.0,1380000.0,565000.0,620000.0,40.0,1400000.0,520000.0,9.0,8.0,495.0
2015.0,9.0,Holsworthy,749000.0,18.0,980000.0,580000.0,650000.0,22.0,950000.0,555000.0,4.0,4.0,490.0
2015.0,12.0,Holsworthy,745000.0,13.0,835000.0,670000.0,695000.0,25.0,950000.0,595000.0,8.0,3.0,495.0
2016.0,3.0,Holsworthy,,9.0,826000.0,632000.0,729000.0,17.0,1100000.0,590000.0,1.0,,500.0
2016.0,6.0,Holsworthy,755000.0,16.0,1100000.0,629000.0,735000.0,20.0,1100000.0,590000.0,2.0,1.0,490.0
2016.0,9.0,Holsworthy,730000.0,17.0,1020000.0,550000.0,729000.0,23.0,1000000.0,680000.0,3.0,3.0,520.0
2016.0,12.0,Holsworthy,772000.0,17.0,1150000.0,700000.0,729000.0,22.0,1000000.0,650000.0,7.0,6.0,520.0
2017.0,3.0,Holsworthy,805000.0,17.0,1685000.0,660000.0,750000.0,23.0,1250000.0,659000.0,5.0,5.0,500.0
2017.0,6.0,Holsworthy,880000.0,13.0,1710000.0,675000.0,788000.0,22.0,1022000.0,660000.0,5.0,3.0,530.0
2017.0,9.0,Holsworthy,833000.0,20.0,975000.0,725000.0,800000.0,29.0,1150000.0,600000.0,2.0,,520.0
2017.0,12.0,Holsworthy,825000.0,15.0,1050000.0,740000.0,790000.0,30.0,1075000.0,600000.0,5.0,3.0,520.0
2018.0,3.0,Holsworthy,845000.0,14.0,1275000.0,350000.0,810000.0,27.0,1250000.0,670000.0,4.0,3.0,520.0
2018.0,6.0,Holsworthy,835000.0,20.0,1630000.0,715000.0,835000.0,34.0,1250000.0,670000.0,6.0,3.0,520.0
2018.0,9.0,Holsworthy,792000.0,12.0,1270000.0,650000.0,787000.0,29.0,1250000.0,650000.0,1.0,1.0,500.0
2018.0,12.0,Holsworthy,,8.0,1175000.0,685000.0,780000.0,24.0,1120000.0,660000.0,2.0,1.0,510.0
2019.0,3.0,Holsworthy,,6.0,830000.0,651000.0,720000.0,17.0,1120000.0,665000.0,,,500.0
2019.0,6.0,Holsworthy,,8.0,930000.0,651000.0,750000.0,20.0,1099000.0,665000.0,1.0,,500.0
2019.0,9.0,Holsworthy,831000.0,15.0,1100000.0,660000.0,739000.0,27.0,1040000.0,625000.0,2.0,2.0,500.0
2019.0,12.0,Holsworthy,830000.0,15.0,930000.0,600000.0,740000.0,31.0,950000.0,625000.0,2.0,2.0,473.0
2020.0,3.0,Holsworthy,,8.0,830000.0,640000.0,753000.0,28.0,950000.0,650000.0,,,520.0
2020.0,6.0,Holsworthy,770000.0,13.0,1015000.0,575000.0,780000.0,29.0,2050000.0,599000.0,1.0,,460.0
2020.0,9.0,Holsworthy,813000.0,18.0,1160000.0,675000.0,780000.0,29.0,2050000.0,599000.0,2.0,2.0,470.0
2020.0,12.0,Holsworthy,840000.0,15.0,1200000.0,715000.0,795000.0,23.0,2050000.0,699000.0,3.0,3.0,515.0
2021.0,3.0,Holsworthy,,9.0,947000.0,701000.0,820000.0,18.0,2050000.0,699000.0,3.0,1.0,510.0
2021.0,6.0,Holsworthy,875000.0,10.0,1010000.0,730000.0,829000.0,17.0,2050000.0,725000.0,3.0,1.0,500.0
2011.0,9.0,Forster,345000.0,57.0,880000.0,197000.0,398000.0,458.0,2750000.0,1000.0,5.0,1.0,300.0
2011.0,12.0,Forster,338000.0,90.0,1235000.0,135000.0,423000.0,470.0,1900000.0,125000.0,1.0,,320.0
2012.0,3.0,Forster,348000.0,58.0,1075000.0,150000.0,429000.0,496.0,2750000.0,89000.0,5.0,,315.0
2012.0,6.0,Forster,335000.0,66.0,1450000.0,108000.0,429000.0,468.0,1900000.0,77000.0,1.0,,330.0
2012.0,9.0,Forster,331000.0,67.0,1000000.0,185000.0,410000.0,435.0,2750000.0,77000.0,6.0,2.0,320.0
2012.0,12.0,Forster,337000.0,73.0,665000.0,117000.0,415000.0,411.0,1595000.0,96000.0,4.0,,330.0
2013.0,3.0,Forster,345000.0,100.0,724000.0,125000.0,419000.0,408.0,1495000.0,88000.0,3.0,1.0,335.0
2013.0,6.0,Forster,340000.0,76.0,900000.0,152000.0,429000.0,382.0,1495000.0,70000.0,1.0,,350.0
2013.0,9.0,Forster,355000.0,92.0,785000.0,65000.0,420000.0,375.0,1900000.0,70000.0,3.0,,345.0
2013.0,12.0,Forster,360000.0,107.0,860000.0,138000.0,429000.0,376.0,1900000.0,70000.0,1.0,,340.0
2014.0,3.0,Forster,373000.0,86.0,840000.0,108000.0,430000.0,350.0,4813000.0,70000.0,1.0,,360.0
2014.0,6.0,Forster,349000.0,85.0,1100000.0,69000.0,469000.0,344.0,4813000.0,69000.0,2.0,1.0,360.0
2014.0,9.0,Forster,347000.0,82.0,970000.0,55000.0,469000.0,343.0,4813000.0,60000.0,2.0,1.0,350.0
2014.0,12.0,Forster,350000.0,89.0,1100000.0,153000.0,475000.0,385.0,4813000.0,50000.0,,,360.0
2015.0,3.0,Forster,395000.0,109.0,1200000.0,125000.0,475000.0,372.0,1838000.0,40000.0,5.0,,363.0
2015.0,6.0,Forster,410000.0,119.0,1125000.0,160000.0,479000.0,337.0,8000000.0,40000.0,,,360.0
2015.0,9.0,Forster,412000.0,107.0,940000.0,165000.0,489000.0,310.0,8000000.0,40000.0,1.0,,380.0
2015.0,12.0,Forster,429000.0,104.0,895000.0,166000.0,495000.0,294.0,1838000.0,149000.0,2.0,,380.0
2016.0,3.0,Forster,427000.0,105.0,782000.0,140000.0,499000.0,291.0,1838000.0,149000.0,1.0,,370.0
2016.0,6.0,Forster,445000.0,97.0,1930000.0,133000.0,513000.0,252.0,1625000.0,130000.0,2.0,,385.0
